unicorn_2017 spring,17.240887
rather_2017 spring,23.998945
h4cker_2023 spring,18.496542
clay_2021 summer,15.214392
crash_2021 spring,21.710245
seraph_2016 spring,21.704563
view_2022 spring,24.332962
croissant_2022 spring,16.54435
kelin_2020 spring,24.30661
aod_2019 spring,20.791792
hetong_2017 spring,17.188774
zeka (kim geon-woo)_2020 spring,23.981993
vsta_2021 spring,26.180498
overture_2021 summer,21.397484
mysun_2021 spring,21.03792
leo (han gyeo-re)_2018 summer,16.198845
gango_2019 summer,19.527933
omulfinn_2021 spring,24.198292
vulcan (philippe laflamme)_2021 spring,30.722925
max (jeong jong-bin)_2015 summer,15.760985
veritas_2019 spring,19.789053
azguard_2022 summer,17.421797
sammy_2022 summer,17.15434
madly_2019 spring,19.010202
assassin_2019 spring,20.280075
smlz_2020 summer,24.611408
ruby (lee sol-min)_2021 spring,19.11775
miniduke_2021 summer,18.20773
machine (batuhan karagenç)_2020 spring,17.497704
rather_2020 spring,30.577335
crash_2016 spring,17.153955
broxah_2017 spring,16.984602
czajek_2022 spring,16.763884
bunny_2021 spring,20.65557
efias_2021 spring,25.343
xiaoyueban_2022 spring,25.55288
hype (byeon jeong-hyeon)_2021 summer,23.252365
kedaya_2022 spring,17.361856
ryu_2012 spring,19.683691
mingren_2020 spring,25.595041
iwandy_2020 summer,15.568039
baca_2021 spring,20.115177
magic (zhou jun-xuan)_2018 summer,16.069212
shanks_2021 spring,20.128483
yaharong_2021 spring,27.302473
heokong_2019 spring,20.961884
hulatang_2020 spring,17.37831
michlit_2022 spring,29.133806
engo_2019 spring,17.549126
fjoompbun_2019 spring,19.756227
reignover_2018 spring,22.888128
avoidless_2018 spring,21.537354
brandini_2020 spring,16.849932
loken_2020 spring,20.902489
expession_2016 spring,18.594067
dyrus_2013 summer,19.341572
mole_2020 summer,21.680557
erry_2018 spring,21.632301
kiin_2019 summer,22.545046
loken_2017 spring,23.233717
kitties_2016 spring,25.459291
cognac_2018 summer,20.853413
yolo (jang hyeon-su)_2016 summer,26.395458
wink_2019 spring,21.509703
vasilii_2017 spring,18.768963
decay_2023 spring,18.860106
brandini_2017 spring,19.501295
selfie_2018 summer,19.78444
daydreamin_2013 summer,18.726854
robin_2020 summer,16.22127
hery_2021 spring,17.772625
fury (lee jin-yong)_2019 spring,23.405083
xiaopaike_2021 summer,22.561768
key_2017 spring,17.472872
y1han_2021 summer,17.033052
freeze_2015 spring,22.660788
olleh_2018 summer,21.562792
click (vsevolod tikhomirov)_2019 spring,22.677917
cuvee_2019 summer,21.17412
yuyanjia_2023 summer,18.743137
missia_2020 spring,23.051176
dajor_2022 spring,26.172972
1874_2019 summer,23.494194
lwx_2019 summer,16.116636
bafang_2021 summer,18.019756
awei (zhao a-wei)_2018 spring,14.439861
mark (ling xu)_2019 summer,20.058178
kurd_2020 spring,19.89959
kakao_2015 spring,17.36261
winged_2017 summer,23.456657
adam (adam maanane)_2023 summer,14.745018
tak2 (seon jong-hyeon)_2017 spring,24.175678
plasma_2019 summer,19.553839
b3nji_2017 spring,14.79102
bjergsen_2019 summer,23.27389
725_2019 spring,21.341366
matt elento_2019 summer,25.70836
ohq_2016 spring,21.792877
lira_2015 summer,20.531042
nonverbal_2016 spring,15.517946
aiming_2021 summer,24.308008
advienne_2022 summer,19.193823
hungrypanda_2019 summer,21.50171
effort_2020 summer,15.310051
guard1an_2021 summer,19.616268
yekai_2021 spring,20.556751
salamek_2023 spring,20.732622
gjerg_2022 summer,23.074642
brolia_2020 spring,17.434296
key_2020 spring,23.135462
unlimited (petar georgiev)_2016 spring,19.720594
rio_2017 spring,16.300241
clever9_2019 summer,17.328962
memory_2017 summer,26.250849
araneae_2014 spring,16.959307
triple_2018 spring,22.839039
113_2020 spring,19.438215
biofrost_2017 spring,19.297873
sohwan_2017 spring,19.648073
tomo_2023 spring,15.945755
alielie_2021 summer,19.85874
uzi (jian zi-hao)_2016 spring,22.625174
trick_2016 summer,16.694946
blank (kang sun-gu)_2017 summer,19.094023
kramer_2018 spring,14.059686
yellowstar_2020 spring,19.839972
zs_2023 summer,20.61631
cryin_2019 spring,17.65386
duall_2019 summer,18.653877
delight_2022 spring,19.953434
santas_2018 spring,19.209484
ahahacik_2022 spring,28.097328
blank (kang sun-gu)_2020 summer,21.375742
peanut_2018 spring,16.04981
carlsen_2023 spring,20.205317
aki (mao an)_2023 summer,20.710707
xlx_2022 summer,19.97051
bolulu_2020 spring,15.516703
sohwan_2020 spring,23.83362
attila_2022 spring,19.314648
spawn (trevor kerr-taylor)_2022 spring,21.894428
stomaged_2019 spring,28.144424
zhaoyun_2019 summer,19.198809
jay (chen bo)_2019 spring,20.435326
hena_2021 spring,20.83841
biofrost_2020 spring,17.878769
xiaohao_2020 spring,23.976442
guoguo_2018 summer,19.671173
dorun_2022 summer,26.019176
cube (kim chang-seong)_2017 summer,20.077724
vortex (shi hao-long)_2019 summer,21.302519
snowflower_2020 summer,22.424171
contractz_2019 summer,15.763697
xinliu_2021 spring,19.068815
space (seon ho-san)_2014 summer,22.323133
ning_2017 summer,18.535376
nova (kim dong-hyeon)_2016 summer,16.617159
untara_2016 spring,17.191986
candy (kim seung-ju)_2020 spring,13.451444
faker_2022 summer,18.056353
lava_2021 summer,18.359852
sober_2021 summer,17.707047
cookie (kim jong-hyeon)_2019 spring,21.360611
concept_2023 summer,22.215826
jelly (son ho-gyeong)_2020 summer,22.28852
wizer_2023 spring,22.086576
moment_2021 spring,16.462704
khan_2017 summer,20.934185
procxin_2016 spring,22.89951
penguin (zhao shuai)_2020 spring,22.232426
khan_2020 summer,21.785751
ben_2018 summer,20.5919
fallen (viktor kordanovski)_2021 summer,19.501383
ruin_2019 spring,19.835371
maxibillion_2020 summer,13.825528
candy (kim seung-ju)_2017 spring,21.017904
flare (park sang-gyu)_2020 summer,15.811865
faker_2015 summer,19.092344
rookie_2021 summer,24.676104
junimos_2020 spring,26.0791
tenacity_2023 spring,16.637316
ning_2020 summer,22.033203
andy (zhang jie)_2020 summer,20.02368
sonstar_2015 summer,22.9835
lilac (liu yi-chen)_2020 summer,19.448833
insulator_2019 spring,22.227396
ambition_2017 summer,17.266584
galen_2018 summer,17.667376
nuguri_2021 summer,14.762056
snowflower_2017 summer,17.196703
sheru_2023 spring,17.820515
thh_2020 spring,17.407858
kanavi_2023 spring,24.02099
czekolad_2019 summer,21.909266
behave_2023 spring,27.334457
drifter_2022 spring,20.102758
carrot (kim byeong-jun)_2019 summer,22.35635
altec_2016 spring,17.900013
able_2018 spring,20.232784
carter_2020 spring,21.310026
expect_2017 spring,16.239439
bako_2020 spring,15.251394
cerasus_2021 spring,22.523008
maggie_2020 summer,22.344133
raizer_2020 summer,15.177598
scout_2023 summer,19.268892
morgan_2019 summer,19.676702
lourlo_2018 summer,17.632437
soar_2016 spring,19.362873
doinb_2016 spring,19.672981
yeg_2020 summer,24.972988
r1uga_2018 spring,19.138657
garvey_2019 summer,20.7364
xiaohuangren_2021 summer,22.553013
eren (nguyễn đức anh)_2019 summer,15.933761
mint_2017 spring,22.906021
chei_2015 summer,19.854824
lindarang_2018 summer,21.006811
nagne_2015 spring,18.770735
chelizi_2022 summer,22.92801
cygood_2020 summer,23.362188
west_2017 summer,13.365804
jackpot (park jin-soo)_2018 summer,23.064688
pretty_2020 summer,14.575845
sh4kur_2022 spring,20.77336
crocomux_2021 spring,18.719263
s1xu_2018 spring,16.986412
kasing_2015 summer,14.170663
doinb_2021 spring,20.768744
keine_2020 summer,27.75157
harp_2021 summer,20.543102
smeb_2015 summer,21.726727
santorin_2018 summer,22.271158
expect_2020 spring,16.722744
satan_2018 spring,16.68967
new_2020 summer,21.07617
deadly_2023 summer,24.166319
dreary_2018 spring,20.136805
hotshotgg_2013 summer,21.474627
mango (daniel morissette)_2019 spring,11.982674
bin (chen ze-bin)_2022 spring,18.1925
art_2019 summer,20.928003
bananitoo_2019 summer,12.22755
kaixuan_2021 summer,21.847925
nerroh_2021 spring,18.590977
youxin_2021 summer,14.780898
harder_2023 spring,19.519289
vakulich_2022 spring,19.42963
svenskeren_2020 spring,12.944822
dawidsonek_2019 spring,23.110031
icon_2020 summer,23.539885
rem_2018 summer,19.61116
mositing_2020 spring,15.39483
meiko_2021 summer,20.014559
lilian_2019 spring,19.4281
mor_2016 spring,19.813988
svenskeren_2017 spring,13.658441
icon_2017 summer,24.25546
crusher_2022 spring,27.39554
crownie_2023 spring,19.294939
pzx_2020 summer,24.161238
6ax_2022 spring,17.213453
canyon_2021 spring,27.235273
heal (peng jun-jie)_2019 spring,16.549383
sw0rd_2019 spring,25.008759
theoddone_2013 summer,16.267385
euti_2022 spring,13.676108
dejvos_2022 summer,16.87846
ben4_2017 spring,23.544903
badlulu_2021 summer,22.632814
noxiak_2016 spring,16.927526
allorim_2018 spring,33.771236
bay_2021 summer,23.691372
fly (kim sang-chul)_2020 spring,19.75599
pop_2020 spring,23.405136
mickey (son young-min)_2018 summer,15.625827
jiejie_2023 summer,17.316158
aphromoo_2016 summer,18.751657
knedla_2021 spring,27.469847
hardc0re_2018 summer,20.488178
punk_2018 summer,21.95767
nadro_2020 spring,13.652934
gorilla_2017 spring,18.682272
dudu (eduardo garcía)_2022 spring,17.307486
duye_2021 spring,21.069386
summit_2023 spring,22.555378
